year,nycha_development,borough,total_number_of_resident_job_placements,average_wage_of_such_residents,total_number_of_resident_connections_to_services,total_number_of_residents_that_applied_for_the_nycha_resident_training_academy,total_number_of_residents_that_were_accepted_and_enrolled,total_number_residents_placed_into_full-time_or_part-time_jobs,number_of_residents_that_enrolled_in_financial_counseling_services/workshops_through_the_rees_zone_partner_program,total_number_of_residents_enrolled_in_vocational_training_programs_through_the_program,total_number_of_residents_enrolled_in_prep_courses_for_english_as_a_second_language_(esol)_or_the_test_assessing_secondary_completion_(tasc)_through_the_program,service_connections
2022.0,MARCY AVENUE-GREENE AVENUE SITE B,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,MARCY AVENUE-GREENE AVENUE SITE A,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,MARCY,Unknown,12.0,27.4,24.0,23.0,0.0,0.0,0.0,9.0,0.0,24.0
2022.0,MARBLE HILL,Unknown,5.0,18.68,33.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0
2022.0,MANHATTANVILLE REHAB (GROUP 3),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,MANHATTANVILLE REHAB (GROUP 2),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,MANHATTANVILLE,Unknown,0.0,28.06,27.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0
2022.0,LOWER EAST SIDE REHAB (GROUP 5),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LOWER EAST SIDE III,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LOWER EAST SIDE II,Unknown,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LOWER EAST SIDE I INFILL,Unknown,0.0,11.07,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,LOW HOUSES,Unknown,5.0,15.86,15.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0
2022.0,LONGFELLOW AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LONG ISLAND BAPTIST HOUSES,Unknown,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,LINDEN,Unknown,15.0,25.0,29.0,7.0,0.0,0.0,0.0,13.0,0.0,29.0
2022.0,LINCOLN,Unknown,0.0,16.57,34.0,17.0,5.0,0.0,0.0,0.0,0.0,34.0
2022.0,LEXINGTON,Unknown,0.0,27.76,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,LENOX ROAD-ROCKAWAY PARKWAY,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,LEHMAN VILLAGE,Unknown,5.0,36.47,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,LEAVITT STREET-34TH AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LATIMER GARDENS,Unknown,0.0,30.4,16.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0
2022.0,LAFAYETTE,Unknown,6.0,17.39,34.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0
2022.0,LA GUARDIA ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,LA GUARDIA,Unknown,9.0,23.21,22.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0
2022.0,KINGSBOROUGH EXTENSION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,KINGSBOROUGH,Unknown,10.0,20.22,51.0,21.0,0.0,0.0,5.0,0.0,0.0,51.0
2022.0,KING TOWERS,Unknown,0.0,19.6,44.0,0.0,0.0,0.0,6.0,0.0,0.0,44.0
2022.0,JOHNSON,Unknown,10.0,27.06,26.0,0.0,5.0,5.0,0.0,0.0,0.0,26.0
2022.0,JEFFERSON,Unknown,9.0,24.88,33.0,7.0,0.0,0.0,0.0,6.0,0.0,33.0
2022.0,JACKSON,Unknown,9.0,30.06,22.0,9.0,0.0,0.0,0.0,5.0,0.0,22.0
2022.0,ISAACS,Unknown,0.0,17.37,12.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0
2022.0,INTERNATIONAL TOWER,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,INGERSOLL,Unknown,18.0,21.14,64.0,27.0,0.0,5.0,5.0,5.0,0.0,64.0
2022.0,INDEPENDENCE,Unknown,0.0,30.16,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2022.0,HYLAN,Unknown,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HUNTS POINT AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HUGHES APARTMENTS,Unknown,0.0,21.14,17.0,12.0,0.0,0.0,0.0,5.0,0.0,17.0
2022.0,HOWARD AVENUE-PARK PLACE,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,HOWARD AVENUE,Unknown,0.0,15.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,HOWARD,Unknown,0.0,15.8,34.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0
2022.0,HOPE GARDENS,Unknown,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022.0,HOLMES TOWERS,Unknown,0.0,28.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2022.0,HOE AVENUE-EAST 173RD STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HIGHBRIDGE REHABS (NELSON AVENUE),Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HIGHBRIDGE GARDENS,Unknown,0.0,30.08,33.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0
2022.0,HERNANDEZ,Unknown,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,HARRISON AVENUE REHAB (GROUP B),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HARRISON AVENUE REHAB (GROUP A),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,HARLEM RIVER II,Unknown,0.0,16.34,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,HARLEM RIVER,Unknown,6.0,32.92,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2022.0,HARBORVIEW TERRACE,Unknown,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2022.0,HAMMEL,Unknown,9.0,25.04,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2022.0,HABER,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,GUN HILL,Unknown,8.0,28.74,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,GRAVESEND,Unknown,6.0,38.41,18.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0
2022.0,GRANT,Unknown,11.0,22.14,60.0,9.0,0.0,0.0,5.0,0.0,0.0,60.0
2022.0,GRAMPION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,GOWANUS,Unknown,7.0,26.67,42.0,16.0,0.0,0.0,0.0,0.0,0.0,42.0
2022.0,GOMPERS,Unknown,0.0,22.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,GLENWOOD,Unknown,0.0,19.82,56.0,16.0,0.0,0.0,5.0,0.0,0.0,56.0
2022.0,GLENMORE PLAZA,Unknown,0.0,17.59,11.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0
2022.0,GLEBE AVENUE-WESTCHESTER AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,GARVEY (GROUP A),Unknown,0.0,17.2,11.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0
2022.0,FULTON,Unknown,0.0,22.14,31.0,6.0,0.0,0.0,0.0,6.0,0.0,31.0
2022.0,FRANKLIN AVENUE III CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FRANKLIN AVENUE II CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FRANKLIN AVENUE I CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FORT WASHINGTON AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FORT INDEPENDENCE STREET-HEATH AVENUE,Unknown,0.0,22.15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,FOREST,Unknown,6.0,19.53,36.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0
2022.0,FIRST HOUSES,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,FIORENTINO PLAZA,Unknown,0.0,21.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP X),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP VIII),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP VII),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP VI),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP V),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP IX),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP IV),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP III),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP II),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FHA REPOSSESSED HOUSES (GROUP I),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FENIMORE-LEFFERTS,Unknown,0.0,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,FARRAGUT,Unknown,9.0,20.07,55.0,23.0,0.0,5.0,5.0,0.0,0.0,55.0
2022.0,ELLIOTT,Unknown,5.0,23.49,17.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
2022.0,EDENWALD,Unknown,9.0,21.54,45.0,15.0,0.0,0.0,5.0,0.0,0.0,45.0
2022.0,EASTCHESTER GARDENS,Unknown,0.0,16.55,34.0,14.0,0.0,0.0,0.0,5.0,0.0,34.0
2022.0,EAST RIVER,Unknown,0.0,20.44,20.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0
2022.0,EAST NEW YORK CITY LINE,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,EAST 180TH STREET-MONTEREY AVENUE,Unknown,0.0,15.8,8.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0
2022.0,EAST 173RD STREET-VYSE AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,EAST 165TH STREET-BRYANT AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,EAST 152ND STREET-COURTLANDT AVENUE,Unknown,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,EAGLE AVENUE-EAST 163RD STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,DYCKMAN,Unknown,5.0,28.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2022.0,DREW-HAMILTON,Unknown,6.0,17.56,24.0,14.0,5.0,0.0,0.0,0.0,0.0,24.0
2022.0,DOUGLASS II,Unknown,0.0,31.41,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2022.0,DOUGLASS I,Unknown,0.0,33.7,47.0,7.0,0.0,0.0,10.0,0.0,0.0,47.0
2022.0,DOUGLASS ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,DE HOSTOS APARTMENTS,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,DAVIDSON,Unknown,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CYPRESS HILLS,Unknown,13.0,29.57,42.0,13.0,0.0,0.0,0.0,0.0,0.0,42.0
2022.0,CROWN HEIGHTS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CORSI HOUSES,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,COOPER PARK,Unknown,12.0,44.05,32.0,8.0,0.0,0.0,5.0,0.0,0.0,32.0
2022.0,CONLON LIHFE TOWER,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CONEY ISLAND I (SITES 4 & 5),Unknown,8.0,18.17,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,CONEY ISLAND I (SITE 8),Unknown,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CONEY ISLAND I (SITE 1B),Unknown,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022.0,CONEY ISLAND,Unknown,0.0,15.87,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2022.0,COLLEGE AVENUE-EAST 165TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CLINTON,Unknown,0.0,21.88,14.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0
2022.0,CLASON POINT GARDENS,Unknown,0.0,29.57,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CLAREMONT REHAB (GROUP 5),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CLAREMONT REHAB (GROUP 4),Unknown,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,CLAREMONT REHAB (GROUP 3),Unknown,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CLAREMONT REHAB (GROUP 2),Unknown,0.0,15.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022.0,CLAREMONT PARKWAY-FRANKLIN AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CHELSEA ADDITION,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,CHELSEA,Unknown,0.0,22.52,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2022.0,CASTLE HILL,Unknown,8.0,18.99,32.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0
2022.0,CASSIDY-LAFAYETTE,Unknown,0.0,39.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,CARVER,Unknown,6.0,27.63,25.0,9.0,0.0,0.0,0.0,0.0,0.0,25.0
2022.0,CARLETON MANOR,Unknown,0.0,21.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2022.0,CAREY GARDENS,Unknown,6.0,24.35,46.0,17.0,0.0,0.0,0.0,0.0,0.0,46.0
2022.0,CAMPOS PLAZA II,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BUTLER,Unknown,14.0,22.42,35.0,15.0,0.0,0.0,0.0,0.0,0.0,35.0
2022.0,BUSHWICK II CDA (GROUP E),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BUSHWICK II (GROUPS B & D),Unknown,0.0,19.18,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2022.0,BUSHWICK II (GROUPS A & C),Unknown,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,BUSHWICK,Unknown,7.0,19.33,31.0,12.0,5.0,0.0,0.0,0.0,0.0,31.0
2022.0,BRYANT AVENUE-EAST 174TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BROWNSVILLE,Unknown,19.0,19.18,35.0,28.0,12.0,10.0,0.0,7.0,0.0,35.0
2022.0,BROWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BRONX RIVER ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BRONX RIVER,Unknown,5.0,34.03,27.0,16.0,0.0,0.0,0.0,5.0,0.0,27.0
2022.0,BREVOORT,Unknown,0.0,17.92,39.0,11.0,0.0,0.0,0.0,0.0,0.0,39.0
2022.0,BREUKELEN,Unknown,13.0,27.03,54.0,22.0,0.0,0.0,0.0,0.0,0.0,54.0
2022.0,BRACETTI PLAZA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BOYNTON AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BOULEVARD,Unknown,22.0,25.36,32.0,0.0,0.0,0.0,8.0,9.0,0.0,32.0
2022.0,BOSTON SECOR,Unknown,0.0,30.22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2022.0,BOSTON ROAD PLAZA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BORINQUEN PLAZA II,Unknown,0.0,17.65,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2022.0,BORINQUEN PLAZA I,Unknown,0.0,15.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022.0,BLAND,Unknown,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022.0,1010 EAST 178TH STREET,Unknown,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022.0,BETHUNE GARDENS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BETANCES VI,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BETANCES V,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BETANCES IV,Unknown,0.0,16.02,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2022.0,"BETANCES III, 9A",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,"BETANCES III, 18",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,"BETANCES III, 13",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,"BETANCES II, 9A",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,"BETANCES II, 18",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,"BETANCES II, 13",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BETANCES I,Unknown,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022.0,BERRY STREET-SOUTH 9TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BERRY,Unknown,0.0,15.8,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2022.0,BELMONT-SUTTER AREA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BEDFORD-STUYVESANT REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BEACH 41ST STREET-BEACH CHANNEL DRIVE,Unknown,7.0,19.86,37.0,13.0,0.0,0.0,0.0,0.0,0.0,37.0
2022.0,BAYCHESTER,Unknown,0.0,21.16,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2022.0,BAY VIEW,Unknown,11.0,28.87,69.0,31.0,0.0,0.0,8.0,6.0,0.0,69.0
2022.0,BARUCH HOUSES ADDITION,Unknown,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2022.0,BARUCH,Unknown,10.0,24.17,0.0,15.0,5.0,0.0,0.0,6.0,0.0,0.0
2022.0,BAISLEY PARK,Unknown,0.0,18.98,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,BAILEY AVENUE-WEST 193RD STREET,Unknown,0.0,18.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2022.0,AUDUBON,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,ATLANTIC TERMINAL SITE 4B,Unknown,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2022.0,ASTORIA,Unknown,12.0,19.73,88.0,0.0,0.0,0.0,9.0,0.0,0.0,88.0
2022.0,ARMSTRONG II,Unknown,0.0,30.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2022.0,ARMSTRONG I,Unknown,0.0,38.05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2022.0,AMSTERDAM ADDITION,Unknown,0.0,15.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2022.0,AMSTERDAM,Unknown,5.0,25.96,20.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0
2022.0,ALBANY II,Unknown,0.0,17.92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022.0,ALBANY,Unknown,8.0,27.05,25.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
2022.0,ADAMS,Unknown,0.0,18.64,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022.0,830 AMSTERDAM AVENUE,Unknown,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022.0,572 WARREN STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,45 ALLEN STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,344 EAST 28TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,335 EAST 111TH STREET,Unknown,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,303 VERNON AVENUE,Unknown,0.0,13.43,9.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0
2022.0,154 WEST 84TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,1471 WATSON AVENUE,Unknown,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,131 SAINT NICHOLAS AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,1162-1176 WASHINGTON AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,HARLEM RIVER II,Manhattan,0.0,21.97,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021.0,1010 EAST 178TH STREET,Bronx,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021.0,104-14 TAPSCOTT STREET,Brooklyn,0.0,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,1162-1176 WASHINGTON AVENUE,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,131 SAINT NICHOLAS AVENUE,Manhattan,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,1471 WATSON AVENUE,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,154 WEST 84TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,303 VERNON AVENUE,Brooklyn,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,335 EAST 111TH STREET,Manhattan,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,344 EAST 28TH STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,45 ALLEN STREET,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,572 WARREN STREET,Brooklyn,0.0,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,830 AMSTERDAM AVENUE,Manhattan,0.0,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,ADAMS,Bronx,10.0,27.87,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021.0,ALBANY,Brooklyn,10.0,21.91,32.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0
2021.0,ALBANY II,Brooklyn,6.0,15.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2021.0,AMSTERDAM,Manhattan,6.0,32.05,14.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0
2021.0,AMSTERDAM ADDITION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,ARMSTRONG I,Brooklyn,0.0,22.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021.0,ARMSTRONG II,Brooklyn,0.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,ASTORIA,Queens,7.0,32.06,36.0,17.0,0.0,0.0,6.0,0.0,0.0,36.0
2021.0,ATLANTIC TERMINAL SITE 4B,Brooklyn,7.0,17.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2021.0,AUDUBON,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,BAILEY AVENUE-WEST 193RD STREET,Bronx,0.0,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,BAISLEY PARK,Queens,0.0,21.91,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2021.0,BARUCH,Manhattan,5.0,29.6,26.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0
